source           ,1..3,782,950        ,3,782,950,==,source    
dnaA             ,1..1416             ,1416     ,=>,gene      
dnaA             ,1..1416             ,1416     ,=>,CDS       
dnaN             ,1649..2755          ,1107     ,=>,gene      
dnaN             ,1649..2755          ,1107     ,=>,CDS       
recF             ,2755..3879          ,1125     ,=>,gene      
recF             ,2755..3879          ,1125     ,=>,CDS       
gyrB             ,3966..6386          ,2421     ,=>,gene      
gyrB             ,3966..6386          ,2421     ,=>,CDS       
gyrA             ,6410..8893          ,2484     ,=>,gene      
gyrA             ,6410..8893          ,2484     ,=>,CDS       
BD_RS00030       ,8895..9692          ,798      ,=>,gene      
BD_RS00030       ,8895..9692          ,798      ,=>,CDS       
BD_RS00035       ,9692..9928          ,237      ,=>,gene      
BD_RS00035       ,9692..9928          ,237      ,=>,CDS       
BD_RS00040       ,9925..10,281        ,357      ,=>,gene      
BD_RS00040       ,9925..10,281        ,357      ,=>,CDS       
BD_RS16970       ,3,590,429..3,591,244,816      ,<=,CDS       
BD_RS16975       ,3,591,416..3,591,910,495      ,<=,gene      
BD_RS16975       ,3,591,416..3,591,910,495      ,<=,CDS       
BD_RS16980       ,3,591,997..3,592,869,873      ,=>,gene      
BD_RS16980       ,3,591,997..3,592,869,873      ,=>,CDS       
BD_RS16985       ,3,593,306..3,593,596,291      ,=>,gene      
BD_RS16985       ,3,593,306..3,593,596,291      ,=>,CDS       
BD_RS16990       ,3,593,612..3,594,190,579      ,<=,gene      
BD_RS16990       ,3,593,612..3,594,190,579      ,<=,CDS       
BD_RS16995       ,3,594,187..3,594,633,447      ,<=,gene      
BD_RS16995       ,3,594,187..3,594,633,447      ,<=,CDS       
BD_RS17000       ,3,594,698..3,595,300,603      ,=>,gene      
BD_RS17000       ,3,594,698..3,595,300,603      ,=>,CDS       
BD_RS17005       ,3,595,330..3,596,172,843      ,<=,gene      
BD_RS17005       ,3,595,330..3,596,172,843      ,<=,CDS       
BD_RS17010       ,3,596,177..3,597,043,867      ,<=,gene      
BD_RS17010       ,3,596,177..3,597,043,867      ,<=,CDS       
BD_RS17015       ,3,597,061..3,597,915,855      ,<=,gene      
BD_RS17015       ,3,597,061..3,597,915,855      ,<=,CDS       
BD_RS17020       ,3,598,277..3,599,506,1230     ,=>,gene      
BD_RS17020       ,3,598,277..3,599,506,1230     ,=>,CDS       
BD_RS17025       ,3,599,562..3,602,303,2742     ,<=,gene      
BD_RS17025       ,3,599,562..3,602,303,2742     ,<=,CDS       
BD_RS17030       ,3,602,300..3,603,475,1176     ,<=,gene      
BD_RS17030       ,3,602,300..3,603,475,1176     ,<=,CDS       
BD_RS17035       ,3,603,666..3,604,421,756      ,<=,gene      
BD_RS17035       ,3,603,666..3,604,421,756      ,<=,CDS       
BD_RS17040       ,3,604,651..3,605,220,570      ,=>,gene      
BD_RS17040       ,3,604,651..3,605,220,570      ,=>,CDS       
BD_RS17045       ,3,605,189..3,606,124,936      ,<=,gene      
BD_RS17045       ,3,605,189..3,606,124,936      ,<=,CDS       
BD_RS17050       ,3,606,181..3,606,546,366      ,<=,gene      
BD_RS17050       ,3,606,181..3,606,546,366      ,<=,CDS       
ffs              ,3,607,017..3,607,115,99       ,=>,gene      
SRP_RNA          ,3,607,017..3,607,115,99       ,=>,ncRNA     
dnaX             ,3,607,151..3,608,968,1818     ,=>,gene      
dnaX             ,3,607,151..3,608,968,1818     ,=>,CDS       
BD_RS17060       ,3,608,982..3,609,305,324      ,=>,gene      
BD_RS17060       ,3,608,982..3,609,305,324      ,=>,CDS       
recR             ,3,609,364..3,609,978,615      ,=>,gene      
recR             ,3,609,364..3,609,978,615      ,=>,CDS       
BD_RS17070       ,3,609,978..3,610,571,594      ,=>,gene      
BD_RS17070       ,3,609,978..3,610,571,594      ,=>,CDS       
nadA             ,3,610,677..3,611,642,966      ,=>,gene      
nadA             ,3,610,677..3,611,642,966      ,=>,CDS       
BD_RS17080       ,3,611,650..3,612,186,537      ,=>,gene      
BD_RS17080       ,3,611,650..3,612,186,537      ,=>,CDS       
BD_RS17085       ,3,612,257..3,612,649,393      ,=>,gene      
BD_RS17085       ,3,612,257..3,612,649,393      ,=>,CDS       
BD_RS17090       ,3,612,768..3,613,517,750      ,=>,gene      
BD_RS17090       ,3,612,768..3,613,517,750      ,=>,CDS       
BD_RS17095       ,3,613,635..3,614,123,489      ,=>,gene      
BD_RS17095       ,3,613,635..3,614,123,489      ,=>,CDS       
BD_RS17100       ,3,614,198..3,614,833,636      ,<=,gene      
BD_RS17100       ,3,614,198..3,614,833,636      ,<=,CDS       
BD_RS17105       ,3,614,953..3,615,699,747      ,<=,gene      
BD_RS17105       ,3,614,953..3,615,699,747      ,<=,CDS       
BD_RS17110       ,3,615,924..3,615,999,76       ,<=,gene      
BD_RS17110       ,3,615,924..3,615,999,76       ,<=,tRNA      
BD_RS17115       ,3,616,067..3,616,636,570      ,<=,gene      
BD_RS17115       ,3,616,067..3,616,636,570      ,<=,CDS       
BD_RS17120       ,3,616,646..3,617,749,1104     ,<=,gene      
BD_RS17120       ,3,616,646..3,617,749,1104     ,<=,CDS       
BD_RS17125       ,3,617,957..3,618,220,264      ,<=,gene      
BD_RS17125       ,3,617,957..3,618,220,264      ,<=,CDS       
BD_RS18220       ,3,618,384..3,619,739,1356     ,=>,gene      
BD_RS18220       ,3,618,384..3,619,739,1356     ,=>,CDS       
BD_RS17140       ,3,620,000..3,620,692,693      ,=>,gene      
BD_RS17140       ,3,620,000..3,620,692,693      ,=>,CDS       
lon              ,3,620,766..3,623,261,2496     ,<=,gene      
lon              ,3,620,766..3,623,261,2496     ,<=,CDS       
BD_RS17150       ,3,623,719..3,625,128,1410     ,=>,gene      
BD_RS17150       ,3,623,719..3,625,128,1410     ,=>,CDS       
BD_RS17155       ,3,625,125..3,625,523,399      ,=>,gene      
BD_RS17155       ,3,625,125..3,625,523,399      ,=>,CDS       
BD_RS17160       ,3,625,512..3,626,369,858      ,<=,gene      
BD_RS17160       ,3,625,512..3,626,369,858      ,<=,CDS       
clpX             ,3,626,447..3,627,742,1296     ,<=,gene      
clpX             ,3,626,447..3,627,742,1296     ,<=,CDS       
BD_RS17170       ,3,627,749..3,628,387,639      ,<=,gene      
BD_RS17170       ,3,627,749..3,628,387,639      ,<=,CDS       
BD_RS17175       ,3,628,505..3,630,007,1503     ,=>,gene      
BD_RS17175       ,3,628,505..3,630,007,1503     ,=>,CDS       
BD_RS17180       ,3,630,237..3,630,872,636      ,=>,gene      
BD_RS17180       ,3,630,237..3,630,872,636      ,=>,CDS       
BD_RS17185       ,3,630,900..3,631,514,615      ,<=,gene      
BD_RS17185       ,3,630,900..3,631,514,615      ,<=,CDS       
BD_RS17190       ,3,631,866..3,632,552,687      ,=>,gene      
BD_RS17190       ,3,631,866..3,632,552,687      ,=>,CDS       
BD_RS17195       ,3,632,549..3,633,796,1248     ,=>,gene      
BD_RS17195       ,3,632,549..3,633,796,1248     ,=>,CDS       
gshA             ,3,633,856..3,635,112,1257     ,<=,gene      
gshA             ,3,633,856..3,635,112,1257     ,<=,CDS       
BD_RS17205       ,3,635,144..3,636,256,1113     ,<=,gene      
BD_RS17205       ,3,635,144..3,636,256,1113     ,<=,CDS       
BD_RS17210       ,3,636,253..3,637,326,1074     ,<=,gene      
BD_RS17210       ,3,636,253..3,637,326,1074     ,<=,CDS       
BD_RS17215       ,3,637,323..3,638,192,870      ,<=,gene      
BD_RS17215       ,3,637,323..3,638,192,870      ,<=,CDS       
tig              ,3,638,321..3,639,634,1314     ,=>,gene      
tig              ,3,638,321..3,639,634,1314     ,=>,CDS       
BD_RS17225       ,3,639,765..3,641,627,1863     ,=>,gene      
BD_RS17225       ,3,639,765..3,641,627,1863     ,=>,CDS       
BD_RS17230       ,3,641,764..3,642,066,303      ,<=,gene      
BD_RS17230       ,3,641,764..3,642,066,303      ,<=,CDS       
BD_RS17235       ,3,642,243..3,643,610,1368     ,=>,gene      
BD_RS17235       ,3,642,243..3,643,610,1368     ,=>,CDS       
BD_RS17240       ,3,643,913..3,644,740,828      ,<=,gene      
BD_RS17240       ,3,643,913..3,644,740,828      ,<=,CDS       
BD_RS17245       ,3,644,763..3,645,845,1083     ,=>,gene      
BD_RS17245       ,3,644,763..3,645,845,1083     ,=>,CDS       
BD_RS17250       ,3,645,842..3,647,095,1254     ,<=,gene      
BD_RS17250       ,3,645,842..3,647,095,1254     ,<=,CDS       
galU             ,3,647,227..3,648,111,885      ,=>,gene      
galU             ,3,647,227..3,648,111,885      ,=>,CDS       
BD_RS17260       ,3,648,122..3,648,979,858      ,=>,gene      
BD_RS17260       ,3,648,122..3,648,979,858      ,=>,CDS       
priA             ,3,648,976..3,651,021,2046     ,=>,gene      
priA             ,3,648,976..3,651,021,2046     ,=>,CDS       
BD_RS17270       ,3,651,093..3,651,902,810      ,=>,gene      
BD_RS17270       ,3,651,093..3,651,902,810      ,=>,CDS       
BD_RS17275       ,3,651,955..3,653,100,1146     ,=>,gene      
BD_RS17275       ,3,651,955..3,653,100,1146     ,=>,CDS       
BD_RS17280       ,3,653,097..3,654,398,1302     ,<=,gene      
BD_RS17280       ,3,653,097..3,654,398,1302     ,<=,CDS       
rpsB             ,3,654,740..3,655,681,942      ,=>,gene      
rpsB             ,3,654,740..3,655,681,942      ,=>,CDS       
BD_RS17290       ,3,655,803..3,656,729,927      ,=>,gene      
BD_RS17290       ,3,655,803..3,656,729,927      ,=>,CDS       
BD_RS17295       ,3,656,731..3,657,444,714      ,=>,gene      
BD_RS17295       ,3,656,731..3,657,444,714      ,=>,CDS       
frr              ,3,657,458..3,658,018,561      ,=>,gene      
frr              ,3,657,458..3,658,018,561      ,=>,CDS       
BD_RS17305       ,3,658,039..3,658,773,735      ,=>,gene      
BD_RS17305       ,3,658,039..3,658,773,735      ,=>,CDS       
BD_RS17310       ,3,658,754..3,659,578,825      ,=>,gene      
BD_RS17310       ,3,658,754..3,659,578,825      ,=>,CDS       
rseP             ,3,659,685..3,661,328,1644     ,=>,gene      
rseP             ,3,659,685..3,661,328,1644     ,=>,CDS       
tsaB             ,3,661,340..3,662,029,690      ,=>,gene      
tsaB             ,3,661,340..3,662,029,690      ,=>,CDS       
BD_RS17325       ,3,662,045..3,662,998,954      ,=>,gene      
BD_RS17325       ,3,662,045..3,662,998,954      ,=>,CDS       
BD_RS17330       ,3,663,043..3,663,633,591      ,=>,gene      
BD_RS17330       ,3,663,043..3,663,633,591      ,=>,CDS       
BD_RS17335       ,3,663,623..3,664,630,1008     ,=>,gene      
BD_RS17335       ,3,663,623..3,664,630,1008     ,=>,CDS       
pgeF             ,3,664,627..3,665,325,699      ,=>,gene      
pgeF             ,3,664,627..3,665,325,699      ,=>,CDS       
BD_RS17345       ,3,665,322..3,665,900,579      ,=>,gene      
BD_RS17345       ,3,665,322..3,665,900,579      ,=>,CDS       
BD_RS17350       ,3,666,002..3,666,628,627      ,=>,gene      
BD_RS17350       ,3,666,002..3,666,628,627      ,=>,CDS       
BD_RS17355       ,3,666,709..3,666,784,76       ,<=,gene      
BD_RS17355       ,3,666,709..3,666,784,76       ,<=,tRNA      
BD_RS17360       ,3,666,847..3,668,001,1155     ,<=,gene      
BD_RS17360       ,3,666,847..3,668,001,1155     ,<=,CDS       
BD_RS17365       ,3,668,019..3,669,065,1047     ,<=,gene      
BD_RS17365       ,3,668,019..3,669,065,1047     ,<=,CDS       
BD_RS17370       ,3,669,070..3,669,279,210      ,<=,gene      
BD_RS17370       ,3,669,070..3,669,279,210      ,<=,CDS       
BD_RS17375       ,3,669,307..3,669,744,438      ,<=,gene      
BD_RS17375       ,3,669,307..3,669,744,438      ,<=,CDS       
BD_RS18225       ,3,669,732..3,670,469,738      ,<=,gene      
BD_RS18225       ,3,669,732..3,670,469,738      ,<=,CDS       
BD_RS17395       ,3,671,103..3,671,726,624      ,<=,gene      
BD_RS17395       ,3,671,103..3,671,726,624      ,<=,CDS       
BD_RS17400       ,3,671,782..3,672,558,777      ,<=,gene      
BD_RS17400       ,3,671,782..3,672,558,777      ,<=,CDS       
BD_RS17405       ,3,672,567..3,673,286,720      ,<=,gene      
BD_RS17405       ,3,672,567..3,673,286,720      ,<=,CDS       
BD_RS17410       ,3,673,283..3,674,062,780      ,<=,gene      
BD_RS17410       ,3,673,283..3,674,062,780      ,<=,CDS       
BD_RS17415       ,3,674,059..3,674,790,732      ,<=,gene      
BD_RS17415       ,3,674,059..3,674,790,732      ,<=,CDS       
BD_RS17420       ,3,674,837..3,675,595,759      ,<=,gene      
BD_RS17420       ,3,674,837..3,675,595,759      ,<=,CDS       
sucC             ,3,675,791..3,676,954,1164     ,=>,gene      
sucC             ,3,675,791..3,676,954,1164     ,=>,CDS       
sucD             ,3,676,961..3,677,833,873      ,=>,gene      
sucD             ,3,676,961..3,677,833,873      ,=>,CDS       
BD_RS17435       ,3,677,962..3,679,803,1842     ,=>,gene      
BD_RS17435       ,3,677,962..3,679,803,1842     ,=>,CDS       
BD_RS17440       ,3,679,970..3,680,899,930      ,=>,gene      
BD_RS17440       ,3,679,970..3,680,899,930      ,=>,CDS       
BD_RS17445       ,3,680,899..3,681,651,753      ,=>,gene      
BD_RS17445       ,3,680,899..3,681,651,753      ,=>,CDS       
BD_RS17450       ,3,681,680..3,683,005,1326     ,=>,gene      
BD_RS17450       ,3,681,680..3,683,005,1326     ,=>,CDS       
BD_RS17455       ,3,683,002..3,683,715,714      ,=>,gene      
BD_RS17455       ,3,683,002..3,683,715,714      ,=>,CDS       
BD_RS17460       ,3,683,712..3,686,069,2358     ,=>,gene      
BD_RS17460       ,3,683,712..3,686,069,2358     ,=>,CDS       
BD_RS17465       ,3,686,074..3,686,967,894      ,=>,gene      
BD_RS17465       ,3,686,074..3,686,967,894      ,=>,CDS       
BD_RS17470       ,3,687,051..3,687,977,927      ,=>,gene      
BD_RS17470       ,3,687,051..3,687,977,927      ,=>,CDS       
BD_RS17475       ,3,687,997..3,688,320,324      ,<=,gene      
BD_RS17475       ,3,687,997..3,688,320,324      ,<=,CDS       
BD_RS17480       ,3,688,558..3,690,231,1674     ,=>,gene      
BD_RS17480       ,3,688,558..3,690,231,1674     ,=>,CDS       
BD_RS17485       ,3,690,443..3,690,781,339      ,=>,gene      
BD_RS17485       ,3,690,443..3,690,781,339      ,=>,CDS       
BD_RS17490       ,3,690,964..3,692,898,1935     ,=>,gene      
BD_RS17490       ,3,690,964..3,692,898,1935     ,=>,CDS       
BD_RS17495       ,3,692,956..3,693,723,768      ,=>,gene      
BD_RS17495       ,3,692,956..3,693,723,768      ,=>,CDS       
BD_RS17500       ,3,693,720..3,694,601,882      ,<=,gene      
BD_RS17500       ,3,693,720..3,694,601,882      ,<=,CDS       
BD_RS17505       ,3,694,722..3,695,021,300      ,=>,gene      
BD_RS17505       ,3,694,722..3,695,021,300      ,=>,CDS       
ndk              ,3,695,038..3,695,463,426      ,=>,gene      
ndk              ,3,695,038..3,695,463,426      ,=>,CDS       
BD_RS17515       ,3,695,501..3,696,682,1182     ,=>,gene      
BD_RS17515       ,3,695,501..3,696,682,1182     ,=>,CDS       
BD_RS17520       ,3,696,706..3,697,461,756      ,=>,gene      
BD_RS17520       ,3,696,706..3,697,461,756      ,=>,CDS       
BD_RS17525       ,3,697,461..3,698,585,1125     ,=>,gene      
BD_RS17525       ,3,697,461..3,698,585,1125     ,=>,CDS       
BD_RS17530       ,3,698,588..3,699,904,1317     ,=>,gene      
BD_RS17530       ,3,698,588..3,699,904,1317     ,=>,CDS       
BD_RS17535       ,3,699,901..3,701,112,1212     ,=>,gene      
BD_RS17535       ,3,699,901..3,701,112,1212     ,=>,CDS       
BD_RS17540       ,3,701,109..3,701,363,255      ,<=,gene      
BD_RS17540       ,3,701,109..3,701,363,255      ,<=,CDS       
BD_RS17545       ,3,701,490..3,702,107,618      ,=>,gene      
BD_RS17545       ,3,701,490..3,702,107,618      ,=>,CDS       
BD_RS17550       ,3,702,159..3,702,470,312      ,=>,gene      
BD_RS17550       ,3,702,159..3,702,470,312      ,=>,CDS       
BD_RS17555       ,3,702,502..3,704,124,1623     ,<=,gene      
BD_RS17555       ,3,702,502..3,704,124,1623     ,<=,CDS       
BD_RS17560       ,3,704,121..3,704,483,363      ,<=,gene      
BD_RS17560       ,3,704,121..3,704,483,363      ,<=,CDS       
BD_RS17565       ,3,704,606..3,705,352,747      ,<=,gene      
BD_RS17565       ,3,704,606..3,705,352,747      ,<=,CDS       
BD_RS17570       ,3,705,549..3,706,841,1293     ,=>,gene      
BD_RS17570       ,3,705,549..3,706,841,1293     ,=>,CDS       
rimO             ,3,706,838..3,708,211,1374     ,<=,gene      
rimO             ,3,706,838..3,708,211,1374     ,<=,CDS       
BD_RS17580       ,3,708,208..3,708,858,651      ,<=,gene      
BD_RS17580       ,3,708,208..3,708,858,651      ,<=,CDS       
BD_RS17585       ,3,708,851..3,709,444,594      ,<=,gene      
BD_RS17585       ,3,708,851..3,709,444,594      ,<=,CDS       
BD_RS17590       ,3,709,620..3,710,354,735      ,=>,gene      
BD_RS17590       ,3,709,620..3,710,354,735      ,=>,CDS       
BD_RS17595       ,3,710,351..3,710,821,471      ,<=,gene      
BD_RS17595       ,3,710,351..3,710,821,471      ,<=,CDS       
nadD             ,3,710,824..3,711,852,1029     ,<=,gene      
nadD             ,3,710,824..3,711,852,1029     ,<=,CDS       
obgE             ,3,711,852..3,712,883,1032     ,<=,gene      
obgE             ,3,711,852..3,712,883,1032     ,<=,CDS       
rpmA             ,3,712,971..3,713,231,261      ,<=,gene      
rpmA             ,3,712,971..3,713,231,261      ,<=,CDS       
rplU             ,3,713,261..3,713,824,564      ,<=,gene      
rplU             ,3,713,261..3,713,824,564      ,<=,CDS       
BD_RS17620       ,3,714,032..3,715,633,1602     ,<=,gene      
BD_RS17620       ,3,714,032..3,715,633,1602     ,<=,CDS       
BD_RS17625       ,3,715,711..3,717,228,1518     ,<=,gene      
BD_RS17625       ,3,715,711..3,717,228,1518     ,<=,CDS       
BD_RS17630       ,3,717,376..3,718,479,1104     ,=>,gene      
BD_RS17630       ,3,717,376..3,718,479,1104     ,=>,CDS       
BD_RS17635       ,3,718,481..3,718,792,312      ,<=,gene      
BD_RS17635       ,3,718,481..3,718,792,312      ,<=,CDS       
deoC             ,3,718,918..3,719,580,663      ,=>,gene      
deoC             ,3,718,918..3,719,580,663      ,=>,CDS       
BD_RS17645       ,3,719,580..3,720,899,1320     ,=>,gene      
BD_RS17645       ,3,719,580..3,720,899,1320     ,=>,CDS       
BD_RS17650       ,3,720,899..3,721,741,843      ,=>,gene      
BD_RS17650       ,3,720,899..3,721,741,843      ,=>,CDS       
BD_RS17655       ,3,721,880..3,723,115,1236     ,=>,gene      
BD_RS17655       ,3,721,880..3,723,115,1236     ,=>,CDS       
BD_RS17660       ,3,723,278..3,724,822,1545     ,=>,gene      
BD_RS17660       ,3,723,278..3,724,822,1545     ,=>,CDS       
accC             ,3,724,831..3,726,333,1503     ,=>,gene      
accC             ,3,724,831..3,726,333,1503     ,=>,CDS       
BD_RS17670       ,3,726,336..3,726,863,528      ,=>,gene      
BD_RS17670       ,3,726,336..3,726,863,528      ,=>,CDS       
BD_RS18230       ,3,726,926..3,727,087,162      ,<=,gene      
BD_RS18230       ,3,726,926..3,727,087,162      ,<=,CDS       
BD_RS17675       ,3,727,084..3,727,941,858      ,<=,gene      
BD_RS17675       ,3,727,084..3,727,941,858      ,<=,CDS       
tatC             ,3,728,057..3,728,818,762      ,<=,gene      
tatC             ,3,728,057..3,728,818,762      ,<=,CDS       
BD_RS17685       ,3,728,815..3,729,156,342      ,<=,gene      
BD_RS17685       ,3,728,815..3,729,156,342      ,<=,CDS       
BD_RS17690       ,3,729,190..3,729,825,636      ,<=,gene      
BD_RS17690       ,3,729,190..3,729,825,636      ,<=,CDS       
BD_RS17695       ,3,729,967..3,731,025,1059     ,=>,gene      
BD_RS17695       ,3,729,967..3,731,025,1059     ,=>,CDS       
BD_RS17700       ,3,731,022..3,733,628,2607     ,<=,gene      
BD_RS17700       ,3,731,022..3,733,628,2607     ,<=,CDS       
hemW             ,3,733,645..3,734,817,1173     ,=>,gene      
hemW             ,3,733,645..3,734,817,1173     ,=>,CDS       
grpE             ,3,734,902..3,735,420,519      ,=>,gene      
grpE             ,3,734,902..3,735,420,519      ,=>,CDS       
BD_RS17715       ,3,735,432..3,736,439,1008     ,=>,gene      
BD_RS17715       ,3,735,432..3,736,439,1008     ,=>,CDS       
BD_RS17720       ,3,736,436..3,738,106,1671     ,=>,gene      
BD_RS17720       ,3,736,436..3,738,106,1671     ,=>,CDS       
BD_RS17725       ,3,738,214..3,738,585,372      ,=>,gene      
BD_RS17725       ,3,738,214..3,738,585,372      ,=>,CDS       
BD_RS17730       ,3,738,678..3,739,058,381      ,=>,gene      
BD_RS17730       ,3,738,678..3,739,058,381      ,=>,CDS       
lon              ,3,739,212..3,741,617,2406     ,=>,gene      
lon              ,3,739,212..3,741,617,2406     ,=>,CDS       
BD_RS17740       ,3,741,805..3,744,348,2544     ,=>,gene      
BD_RS17740       ,3,741,805..3,744,348,2544     ,=>,CDS       
BD_RS17745       ,3,744,349..3,744,852,504      ,=>,gene      
BD_RS17745       ,3,744,349..3,744,852,504      ,=>,CDS       
BD_RS17750       ,3,744,849..3,745,928,1080     ,=>,gene      
BD_RS17750       ,3,744,849..3,745,928,1080     ,=>,CDS       
BD_RS17755       ,3,746,044..3,747,417,1374     ,=>,gene      
